company_id,name
b63a5904-38e4-4aae-a55a-d88d38aa4f72,"MICROSOFT TECHNOLOGY LICENSING, LLC"
b64dd3f4-b12f-463f-842f-d88bcd576aba,The Board of Regents of the University of Texas System
b6c610f9-62e6-4e3c-ae73-9f6860cab105,"Cana Technology, Inc."
b6ddf1ae-f13d-4a12-bd19-a22b2e72d2e7,"Raise Marketplace, LLC"
b70241e5-65b1-4ffd-99b0-1282263eb8cb,BROTHER KOGYO KABUSHIKI KAISHA
b70491c5-2a87-4383-b11d-6bd5f91ed666,FUJIFILM Corporation
b7283f8d-0827-4559-9006-2a89dd28af6f,"CrowdStrike, Inc."
b72e9425-1324-4b1c-887b-09d2b6599ccb,Bang & Olufsen A/S
b732b2a1-190c-44ba-b24c-685ff9e4ef90,ILLINOIS TOOL WORKS INC.
b74fd707-7374-49f7-b7a6-9973fb799b4b,Esko Software BV
b75b0de2-c7a8-4fd9-8cd0-df2047624fc7,"Ford Global Technologies, LLC"
b76b3024-ae59-4abc-b3ac-7e0f921bb774,Kepler Computing Inc.
b77076e5-5692-4d65-b340-de35f6919ed9,U.S. Smokeless Tobacco Company LLC
b78569bd-6804-43df-8911-b5ad321f2f01,Takeya USA Corporation
b7b6cf1d-9f09-4ef0-8456-75fb65b2c1ee,Volvo Construction Equipment AB
b7de71d8-e6c1-45f9-b63b-f488f6d6b2d7,Marchesini Group S.P.A.
b7f81600-2606-496d-87c1-030f1af238e3,SONY GROUP CORPORATION
b80a793a-942b-4a5c-a7bb-f539124bbc1b,"Magic Leap, Inc."
b81aceb6-531b-47bd-8dba-28c2db8b6be3,"MITSUMI ELECTRIC CO., LTD."
b8220250-efa8-4ee2-942f-5f454ef87f65,E.I. DU PONT DE NEMOURS AND COMPANY
b834f99d-2215-43f0-bc0e-e61661524a0d,"T.I.M SOLUTION CO., LTD"
b84ea6a5-3077-42e1-9267-4c8813e678fa,"AGENCY FOR SCIENCE, TECHNOLOGY AND RESEARCH"
b8558e71-ee5f-4562-832e-75a4d04bf71f,"CrowdComfort, Inc."
b868498a-9ccb-48f1-98d5-557d352d8112,"Spectrum Diversified Designs, LLC"
b87c1cab-fd04-462f-be31-2350ef9883c2,"Shenzhen Mamba Technology Trade Co., Ltd."
b87d14b8-fa52-49de-b687-c34646ad8b5d,Deere & Company
b88f7476-e0d8-4aa5-9fc9-1be0b8a91f3a,"SONOS, INC."
b89e7d8b-17d4-45e4-9dca-5b83b2795194,UNIVERSAL DISPLAY CORPORATION
b8a7c710-42f6-498c-9d74-4d8346f0a53b,The University Of Queensland
b8bb6892-3a6e-4200-83a0-55817f0a15c5,NATIONAL UNIVERSITY CORPORATION KYOTO INSTITUTE OF TECHNOLOGY
b8bfbd61-40b6-44c9-bae8-72a3e3b78e5d,"DONGWOO FINE-CHEM CO., LTD."
b8c457a4-25f2-4e54-a604-7d7e47868520,Mitsubishi Electric Corporation
b8eeb25f-ed11-4ca3-acb9-9d0c7c2908ca,"Silicon Storage Technology, Inc."
b9372c54-c05d-46dd-ac85-ae5a538c1189,"TOYOTA MOTOR NORTH AMERICA, INC."
b93f14f2-e5a6-4632-b865-fe5aa79433ae,A.E. Staley Manufacturing Company
b948a1e5-a43d-46d6-b53e-a2145e4e096a,"R.P. Scherer Technologies, LLC"
b958e76d-a22c-4fc8-9ff2-8914b939c4f7,Covidien LP
b97fbbf3-9b55-472c-a9fc-c094c954795b,"Micron Technology, Inc."
b995f77a-1baa-4b28-bef6-573e503dd542,"Shure Acquisition Holdings, Inc."
b999c095-c73d-4bab-a7bf-cbed27fb7b1c,POWERMAT TECHNOLOGIES LTD.
b9a70f16-c4d5-4762-99b3-bd05933e3a0d,Cognizant Technology Solutions U.S. Corporation
b9c6c288-aa90-4d10-a48e-e80a03e667b0,SAUDI ARABIAN OIL COMPANY
ba031a07-b0dc-463c-b5de-1f76ec043f3c,ba031a07-b0dc-463c-b5de-1f76ec043f3c
ba0f5e8f-a759-40a7-aa6d-b3c52007af79,"The Government of the United States, represented by the Secretary of the Army"
ba15f6fc-966e-4296-a4b9-8016e9b0ed6c,"DONGGUAN LEADER PRECISION INDUSTRY CO., LTD."
ba17f370-48d4-4525-b0b2-1384bcf22ed9,SHARP KABUSHIKI KAISHA
ba319e7f-e39d-425d-bcef-43ca27b5859d,TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY LTD.
ba387e68-1715-4496-83d3-b39e0c75ec96,Magna Exteriors Inc.
ba47f1e4-96b7-48dd-af7e-1863cd693657,"SUMITOMO ELECTRIC PRINTED CIRCUITS, INC."
ba5f59c1-c0df-405f-bc55-adb6ca989939,"CAPITAL ONE SERVICES, LLC"
ba69bd1a-1dfa-4be4-bd37-8e5273d24feb,H.B. Fuller Company
ba6d310c-a876-47cd-8436-6777debf3455,RICHEMONT INTERNATIONAL SA
ba8775a4-1439-4530-9c8d-c4f8e3012785,Tizzer Services Ltd
ba9dec75-a990-417c-9348-7656ff0383bd,"UATC, LLC"
bab373d0-6d04-4900-84cc-55648c09bee5,Katholieke Universiteit Leuven
bab7f5f5-bcce-4a2b-8742-046304d818dc,"BOE Technology Group Co., Ltd."
baba6ef3-81c7-4f5d-b56f-6c5e9207a44e,"Sensel, Inc."
bac240cb-a7bc-4fb4-88f2-95d22adf68d6,"Bradley Company, LLC"
bac2d608-86f4-4fb1-b82e-a8deab8c480c,SEIKO EPSON CORPORATION
bac921e1-bff7-42d0-8f69-d0f42b8a5c0a,Ohio State Innovation Foundation
baeef038-cf3b-47fd-8949-0239cc7c6710,"Perch Acquisition Co. 36, LLC"
baf2ad8a-c6c8-4bc9-b731-aa176fafe508,"HITACHI, LTD."
baf31ff1-616d-4737-8faa-a299a8681d1f,NINGDE AMPEREX TECHNOLOGY LIMITED
bb1e8edf-bae7-49d1-a1f5-3523ca2fae15,THERMO KING LLC
bb334233-cc21-4618-95d0-113b6f48735d,Japan Display Inc.
bb40f297-a1d2-4b4b-980b-39bf68d6f8a9,"DONGGUAN XIAOLU TECHNOLOGY CO., LTD."
bb438ce4-d216-4d64-a22c-7f8e1acdd01c,TraiTel Telecommunications Corporation
bb48f31f-450b-4a79-8889-d846a122871d,Stryker Corporation
bb4c7fe8-3e26-462f-9577-312354d0c603,Intel Corporation
bb50fe0d-6d27-47e0-8111-da474e56d41a,MUUTO A/S
bb6cc7ee-44df-46f4-acaa-9b2f953892df,"Majestic-M&A International Co., Ltd."
bb8ce700-d6db-4b8e-94ce-bf73e9d58b2a,"TRAXXAS, L.P."
bbce59a9-8274-4239-b1ab-174bffa5c07e,Dragon Screed LLC
bbeb2afd-6cb3-4509-8d20-5702192259b9,INFICON AG
bc329ee4-2276-4979-8b29-6b9a1b1dbee0,"Tendyne Holdings, Inc."
bc3b524f-f72b-4a5d-b231-4909a0b1e9a4,"BBY Solutions, Inc."
bc46c0ed-a1ba-4562-846e-37099c179196,Adeia Guides Inc.
bc63ce3d-71dd-4b56-bcad-62b3beec71df,FCA US LLC.
bc66c72b-b4ce-4142-817a-637b7b97775c,Hewlett Packard Enterprise Development LP
bc895fda-8e05-44ea-889f-dc3e49701a0d,"InterDigital Patent Holdings, Inc."
bc92bebf-786f-437e-a2d9-0eeee885a2bc,"AMAZON TECHNOLOGIES, INC."
bc97128f-9e9d-44af-82eb-dc4743ebb000,LIVIUM LTD.
bca9effc-4e42-4572-a674-b9640d9089d3,"AT&T Intellectual Property I, L.P."
bcacfb04-73b5-4e67-b8da-abd57f417b70,Fisher & Paykel Healthcare Limited
bcad225f-964b-4835-acd8-5f577937453a,JEOL Ltd.
bcc4c942-e29a-42ef-9d1e-82ccfb38f591,"ObjectVideo Labs, LLC"
bcd1b6c4-557e-4b1b-a761-6b745b73c326,"U.S. Government as represented by the Director, National Security Agency"
bce8dfa7-bee5-4144-93c8-9947f6ff52f2,"SAMSUNG SDS CO., LTD."
bd508e2a-c162-4c35-87c3-dd4b24f0a7d5,"Keystone Wireline, Inc."
bd59e9c2-ac05-4063-8d37-72264d859bac,"FITBIT, LLC"
bd918d35-84c4-4476-a07d-102341e3dada,Agrigenics Inc.
bd9e5e35-55e7-4e5e-ab80-bfa298fb0033,FRIEDRICH-ALEXANDER-UNIVERSITÄT ERLANGEN-NÜRNBERG
bda1fc56-cd6a-4e49-8921-6af7d009ccd2,"TOYOBO CO., LTD."
bdbaff32-c4d7-49a0-a38d-b071f62959a2,"NuFlare Technology, Inc."
be136c95-20c5-47fd-b06a-094a2d85fee1,Targus International LLC
be1a5586-e77c-4a0e-83a3-57b0f6eac25f,"Integral Molecular, Inc."
be1a64f1-a832-47e4-b35b-f4259a2e2b9e,Colder Products Company
be3039d9-e348-4de1-9e14-f6a6d8ecb599,"Ultima Genomics, Inc."
be514366-e3c0-491f-b8ff-4ddff87b2243,LEIA Inc.
be692559-8468-4551-afc7-2a0b9dbc7eb1,STMicroelectronics International N.V.
be7ded9f-0122-4843-8b33-a8c0bf60eed3,Au Optronics Corporation
be91f9e4-1bd3-4e18-a64b-d52232f14683,BMIC LLC
be94e250-5f08-4e86-b8fe-3e0fbc49d70c,Lam Research Corporation
be95aad0-7da7-4169-9c94-b272579017e5,HYUNDAI MOTOR COMPANY
beaa0c87-934a-4857-a01f-5ff91b9d3cc8,"CAPCO, LLC"
beaf1136-55ce-4fa5-b3ff-93ea7cd467b2,KIA MOTORS CORPORATION
beb14eb2-93fe-48ce-9b11-c41669660ffc,METALLO BELGIUM
becf8c53-eb60-4ea0-bea9-9836c1042aea,Pulmonx Corporation
bf0ac525-d8f9-46fe-a617-4b01f82054f1,University of Massachusetts
bf11d39e-6bf5-4ee3-b6ab-66318896a8e3,ABBOTT DIABETES CARE INC.
bf1257e8-c8e0-4b15-9db6-4447ec8fdeef,COMPAGNIE GENERALE DES ETABLISSEMENTS MICHELIN
bf13c546-b8c2-4cc6-b23c-df546c476405,Raytheon Company
bf1ae407-1e45-4200-8d2d-b03aa470c7ab,PACCAR Inc
bf1e861d-d0d7-4782-9f54-737c4c35f717,"NINEBOT (BEIJING) TECH CO., LTD."
bf2c2752-13dc-4af8-89b9-c83c1c3f37d4,LG ELECTRONICS INC.
bf6164c7-7d05-4f27-86a7-3f4b0922a0be,"CHANGXIN MEMORY TECHNOLOGIES, INC."
bf6d3d7f-7e53-4ba7-b672-e835996dfcf2,The Procter & Gamble Company
bf7bb67d-2068-4388-b2df-a9aa63ddead5,"BOSTON SCIENTIFIC CARDIAC DIAGNOSTIC TECHNOLOGIES, INC."
bf8ad4a3-a8d8-4497-a534-1cf746de30cd,Quintessence Labs Pty Ltd.
bfae50cc-7412-434f-be7f-c1166a06ad09,"Huawei Technologies Co., Ltd."
bfd212eb-49cf-4c30-8cbe-478a1b3406fc,"Move-X Autonomous Driving Technology Co., Ltd."
bffac6ee-8310-4f1f-af98-1cde5f1c41f4,"Comcast Cable Communications, LLC"
c001c514-48eb-4e68-b90f-dba6c487c433,LM WIND POWER A/S
c002f460-9a39-4c37-91b7-b225191cd4ff,United Services Automobile Association (USAA)
c00d4cc7-9a7e-4840-8ee7-5906baafcc64,"Qalo Holdings, LLC"
c0179bfd-5cf2-4f23-adb3-76ea9da65659,"ASIA IC MIC-PROCESS, INC."
c040eae1-dbe4-4abf-b055-ba1f8d771f81,"Micron Technology, Inc."
c0535e9b-755d-4dce-aa5e-768889427426,"AT&T Intellectual Property I, L.P."
c066ca03-3af9-4ae6-ab20-a3071a2a4670,GE Aviation Systems Limited
c071d8e3-9f92-450c-9302-3deda9fb84be,OliX Pharmaceuticals. Inc.
c09f49d8-9286-4733-89ee-79dbd6a081b7,"AMAZON TECHNOLOGIES, INC."
c0a863ca-ec4a-440c-930a-7fd12f183ce0,"HANGZHOU HIKVISION DIGITAL TECHNOLOGY CO., LTD."
c0aa3898-530c-4360-8938-c0ba267c874e,"Huawei Technologies Co., Ltd."
c0beb6bd-e423-4a1b-9c0b-12df8a314bdc,Pioneer Corporation
c0d1985f-1bab-4547-84bd-152e6bd4e934,Cypress Semiconductor Corporation
c0d377fc-bc5c-4368-bd45-02ecd0a713ff,"Forage Genetics International, LLC"
c1052acf-ef9c-4f72-85de-cd3aa5f00f85,mittemitte GmbH
c11a40a8-5919-4cf8-a241-0d527369c94e,"RN Technologies, LLC"
c14b99f7-6ea2-4838-a27f-bfc906943bdb,Milwaukee Electric Tool Corporation
c14b9e14-17c4-4c81-8ccd-427550e2524d,State Farm Mutual Automobile Insurance Company
c16e985e-26b9-41ca-8b6c-3fe36b93f7cb,"SUMITOMO WIRING SYSTEMS, LTD."
c1738a9b-630c-4311-88cf-b6428f5ab177,"MURATA MANUFACTURING CO., LTD."
c176b1ec-709c-45ac-a2f0-533bb11bb5c6,"Kooima Company, Inc"
c17f4db0-9daa-4ab7-af64-a6809589aa43,Petagene LTD
c1a10e89-76a6-4441-8e48-03b60d4d6965,"NTT DOCOMO, INC."
c1b4387b-437b-4269-80b7-5fd253e80feb,Steering Solutions IP Holding Corporation
c1b8fae0-a76f-4e78-b32b-f4bc24e91a8b,"SAMSUNG ELECTRONICS CO., LTD."
c2043943-58e1-4d4c-bd6d-527dc7b24191,ALPHAWAVE GOLF (PTY) LTD
c2067a34-c4ff-48ec-88ca-7dbb18e9eeb2,"Genentech, Inc."
c2073448-bba8-4717-8d5f-da84682b9bfb,Sony Interactive Entertainment Inc.
c2175229-504b-425e-a0a5-6b40de78fa44,Wake Forest University Health Sciences
c2556626-0402-4085-90ee-f05e3ac2c549,"Renoun, LLC"
c26f0d73-baa6-4b13-a5ae-2667ec6b3c3b,Seagate Technology LLC
c2a0c3cf-b03e-414e-89cf-45853e52ab7d,"OMEGA ENGINEERING, INC."
c2a0ef79-57e5-45c4-9896-5c2473d40c19,"Cisco Technology, Inc."
c2cf0137-cab6-47b3-a9c9-6dcf99dd515a,"Tahoe Research, Ltd."
c30817ed-2e6e-4306-9245-51cef2598a4a,M.T REKLAM ANONIM SIRKETI
c31a08b3-6a2c-40f6-8bfb-fc1b258d7333,"Sender, Inc."
c332adb3-619e-4eb1-ba6c-f14f1062b0cc,Ipeco Holdings Limited
c346592e-1457-4cd3-895c-102f669818fb,"Vericool, Inc."
c3534f15-144e-4719-8573-d527eeea336c,"MUSIC NOMAD, LLC"
c35602c3-6cfb-45a1-8b5f-c869b9e24621,"Toyo Seikan Co., Ltd."
c36ac237-f09b-453e-89c3-a57fb94d53af,KUNLUNXIN TECHNOLOGY (BEIJING) COMPANY LIMITED
c3b16cbd-3924-4700-93c9-64baafa25298,CenturyLink Intellectual Property LLC
c3b23700-fc5d-4f73-aac4-c3719fa07274,"BEIJING XIAOMI MOBILE SOFTWARE CO., LTD."
c3b502a9-69fc-43d8-8182-00794bc4842c,Apple Inc.
c3c2a710-7cd3-41dd-bcaa-a84a0e08e807,"SINTX Technologies, Inc."
c3c58b8d-cb2b-45fe-861d-a557d15492e0,UNIVERSITY-INDUSTRY COOPERATION GROUP OF KYUNG HEE UNIVERSITY
c3cfcb38-0255-4334-8709-373c98e67bef,L'Oreal
c3d9c587-99c9-4087-87c7-89d9a1038656,General Electric Company
c3e78ce2-d604-43e6-817b-7ed2e7f637e3,KYOCERA Corporation
c3f888e2-03fe-46cd-8b8c-e895ce46436c,LG ELECTRONICS INC.
c4104a49-99dc-408a-a671-26fd6d20b18c,Sodastream Industries Ltd.
c41a0fa4-a26a-4b97-9b02-770561609cd0,Y-BRAIN INC.
c41b4895-72d8-467b-99af-edbe3706f634,"VALORISATION-RECHERCHE, LIMITED PARTNERSHIP"
c42500c3-0639-4539-b69f-9a6d7619513f,Real Value LLC
c455682e-e361-43de-9bbf-b4f33418c95b,"SPINE WAVE, INC."
c49bd286-ca88-4f94-b91e-7973a57cf275,"ClearCam, Inc."
c49fd0e5-edc7-44bf-9526-c2a8ed1ad051,NXP B.V.
c4a1d469-5033-48d6-9e6d-50343a050041,ZapGo Ltd
c4d3dc5c-165a-4d2a-8c85-cd0c12b6719a,"Ethicon, Inc."
c4e18d30-49af-498a-9587-00fc002d93a7,Caterpillar Inc.
c4fd03df-f579-4e11-ab64-8ad0ca872ae3,Baylor University
c5177591-0d4c-46d3-aad1-95561518c24a,"SUMITOMO WIRING SYSTEMS, LTD."
c518326d-e0fb-4438-8909-ac20af40149a,NIPPON STEEL CORPORATION
c54df582-f028-47df-84b3-945707aeec11,"Boston Scientific Scimed, Inc."
c57e4d37-ab7f-4f5f-a501-8abb2fda303f,ROCKWOOL A/S
c5858049-4970-4cea-a6d9-048bf1d025b8,Wingbo Imports Inc
c58635c2-b4fe-48b6-818f-4c0eb5acf6ae,"St. Louis Medical Devices, Inc."
c58cbf41-cf08-435a-902f-b61a77e0a1e6,"Delta Electronics, Inc."
c5976139-d2a2-4f2b-a834-11f0c876d43c,"Sonny's HFI Holdings, LLC"
c5a2912d-093c-4d97-b0d4-ead9cc0a413f,Google LLC
c5b27ddd-6f3c-47c2-bd7a-badc3b7043fb,Novozymes A/S
c5be5686-ac40-45fa-b1a7-6909fdffeeb8,"Lamar University, a Component of the Texas State University System, an Agency of the State of Texas"
c5bedea9-7dbe-431a-bb55-9c4aa76b08c1,ABBOTT DIABETES CARE INC.
c5cdf113-8124-4baa-9286-7b3a0bd173a9,De Groot en Slot B.V.
c5e7d7b4-6fd0-48c9-8e41-f4c93dcf583a,KOA Corporation
c62fec0c-750f-455f-8f17-9a649f647cd2,SHANGHAI LANGBO COMMUNICATION TECHNOLOGY COMPANY LIMITED
c64ab4ae-a128-411f-9260-1bf6a88f1b6b,"NetApp, Inc."
c669e6e6-714d-44a0-ad83-9246339b8ba0,"Endgame, Inc."
c67a6586-d79d-4ea7-93f8-bfbb3575645b,Waymo LLC
c68c0121-8edc-4738-9827-d143f64ac865,GM Cruise Holdings LLC
c6aa3a5e-48ba-4b8d-b573-8ae7e4518229,"LANDSCAPE FORMS, INC."
c6acc0be-4515-4547-9064-a5faa5d8a020,UDN Packaging Corp
c6b806b6-fbb7-4d2c-a966-6d85794c1ac6,"Rockwell Automation Technologies, Inc."
c6bc871b-0dec-4b21-a0f0-0cb6a1071829,Intuit Inc.
c6ca93e6-b465-440a-ad1f-f5e4a99704a2,"Avalara, Inc."
c6ef47c3-e833-4652-b198-4720eb6abcf0,"Netflix, Inc."
c711a2b7-3196-41de-a16c-261c335d95cd,NXP B.V.
c71d9423-8abc-456a-9dd8-85e212a95011,MD ELEKTRONIK GMBH
c74173aa-fb04-418b-8bc4-db870e3622a7,CORNING INCORPORATED
c741942f-ab8d-452f-b124-82db47a00bf5,KANEKA CORPORATION
c74acb58-402f-4939-92ad-eaa8c4f2ba85,"DONGGUAN IUTOO TECHNOLOGY CO., LTD"
c754a6a9-31c6-4c8a-bdf9-960361d37ead,"SAMSUNG ELECTRONICS CO., LTD."
c7655b5f-3448-4286-8932-f4d16b9a4534,"Sonoco Development, Inc."
c76b880d-2811-40ae-90e3-31b99a37fefb,Indication BioScience LLC
c76fb4ee-16e7-45ab-8899-8c669ae5a07e,DISA Industries A/S
c775539c-dfeb-4206-afa6-ca4135735fe7,Apple Inc.
c77d58fc-e749-4d58-9233-bb8d0b05ece6,GOERTEK INC.
c7884aa1-96e5-4b89-b5fa-ec59339da8bb,NUVOTON TECHNOLOGY CORPORATION JAPAN
c78c671d-553b-4485-be11-2b99832e6517,"Garrett Electronics, Inc."
c78c93c3-706f-4fcd-850b-57f0135242d0,"Government of the United States of America, as represented by the Secretary of Commerce"
c79463ac-eb14-4732-bf19-2242d1bfbd79,Kirchhoff Automotive Deutschland GmbH
c7a0b749-7f61-490e-a6d6-1b468d41e009,Boehringer Ingelheim International GmbH
c7d66c16-b0f1-438f-a5ff-f03519a8249c,"SHENZHEN YIQIMAI TECHNOLOGY CO., LTD."
c7f4cd71-3f0d-4a5c-a78d-f611174038f8,THE REGENTS OF THE UNIVERSITY OF MICHIGAN
c808bc5d-dd9a-49e3-b7d9-ed563ab316f1,"LG Display Co., Ltd."
c8152784-3acb-4601-9b17-3b70d9240a3f,SMPL INC
c8277045-896b-46bf-a99c-b86ca94fa590,Hussmann Corporation
c841b31b-78ef-4998-a5ab-2aa3cb6be478,"Hitachi Astemo, Ltd."
c842be34-2489-4ae0-a7f3-6ed8506849b6,"Verisign, Inc."
c85cebe4-c443-4c28-a4d7-323114a52ba5,"Groupon, Inc."
c88ee078-3dcb-4a69-9e1f-6e18c05986b4,King Abdulaziz University
c89117bc-ecd2-44af-9175-e250dd6b085a,"Chengdu BOE Optoelectronics Technology Co., Ltd."
c8911a84-9607-466b-ae3c-3cf6a778b3ee,Max Bögl Wind AG
c896e50a-dae0-4f02-b3d2-0473a9487e98,SAUDI ARABIAN OIL COMPANY
c8cc56f2-3bec-43d0-840a-4e889c0a19a3,"BOE Technology Group Co., Ltd."
c909f40f-56ea-4461-8efa-190605db41a2,"HARADA ELECTRONICS INDUSTRY CO., LTD."
c912d9d3-f86c-4c2c-8bc9-c91a9b4511ab,"AT&T Intellectual Property I, L.P."
c920a19c-15e2-4380-bfff-f5879e4a33c3,Rafael Advanced Defense Systems Ltd.
c930e6c1-3b64-4677-8b56-fa205452b727,CAS Corporation
c9398d69-5dbb-4b06-b9ea-757038ca0ea3,FUJITSU LIMITED
c949d86c-f4ab-42c0-ad53-8e0dad5a60fc,"SR Technologies, Inc."
c94e4533-2f3c-434c-a6ad-29a243bf95ec,"Walmart Apollo, LLC"
c97c4aa2-699e-4e85-96dc-0eb960c5c8fc,"MODUS TEST, LLC"
c9921cd8-d72d-4da7-ab6d-28ef24109382,FUJITSU LIMITED
c9981709-c08b-4b26-8fd7-f3a93d60bdb7,"Wacom Co., Ltd."
c9d6e0ba-9ad3-4562-993f-5bd2029cec63,"E-Circuit Motors, Inc."
c9def97a-88f5-4d24-bbbe-f998102f2d70,Lutron Technology Company LLC
c9e277d1-f882-4911-b9bd-a69e5d8918cd,"MFTB HOLDCO, INC."
c9eb5e47-4035-4276-a949-fa1424c1055c,"Asia Stencil Paper Co., Ltd."
c9edb43c-66af-4e1e-9ff3-7b7ad9bf4444,"NXP USA, Inc."
c9ffd7e0-6239-43bc-9246-c9d9b3d807d7,Acconeer AB
ca1522e8-1af6-4444-8089-ae22af22f360,Deere & Company
ca1e6490-681d-4d46-ba42-8bb14ddf01d7,"Warsaw Orthopedic, Inc."
ca3017d1-264d-47e0-b76f-f91e7cebd260,International Business Machines Corporation
ca550c4d-14c2-47d5-8bdd-ea9fc2fb0f58,"Cadence Design Systems, Inc."
ca872025-8b9f-407e-835d-7d9ce36b9034,De Beers UK Ltd
ca94f387-7644-47e8-8e5e-026b2c36a075,IUCF-HYU (INDUSTRY-UNIVERSITY COOPERATION FOUNDATION HANYANG UNIVERSITY)
ca958bf8-6fcc-46c6-8108-ff46b0452d94,Rolls-Royce North American Technologies Inc.
caab3a89-63ec-4434-9149-1ca6c0d5d932,Bayerische Motoren Werke Aktiengesellschaft
cab4a881-88b8-4966-897c-c3e224827d0f,"The Government of the United States of America, as represented by the Secretary of Homeland Security"
cad8e705-f9d3-4e90-adc7-3369d611a2b4,"Linhai Lize Photoelectric Technology Co., Ltd."
caeae299-9ee8-4e6c-a29d-2dc877d8f1cc,"Tula eTechnology, Inc."
cafb8db0-06be-4fc8-a498-deb4b2b4f52a,"RICOH COMPANY, LTD."
cb04e8fe-bfea-4c6f-842d-33aeddab6a70,"Magic Leap, Inc."
cb1aef97-2478-44a9-b4ba-7cd1baa2379b,HONEYWELL INTERNATIONAL INC.
cb219552-dc24-43ef-8e90-b067ab55ec67,EON SURGICAL LTD
cb5367eb-ebac-459a-b013-d92860572522,"Nissan Motor Co., Ltd."
cb5e2d6d-8894-48c0-a5d0-08aec060db30,"Cadence Design Systems, Inc."
cb704c71-319d-44d1-9dd1-deed55ab640c,"FUJI XEROX CO., LTD."
cbd2e6c8-4f64-4f1a-b991-c6fbde40344f,Biosense Webster (Israel) Ltd.
cbf13d44-b452-4dcb-bbe0-46e07a9df733,"Rockwell Automation Technologies, Inc."
cbfb05a5-415d-4f06-8bc1-3e7a3ba540e1,cbfb05a5-415d-4f06-8bc1-3e7a3ba540e1
cbfcd728-aaa1-44e8-a5eb-772179d8f043,William Marsh Rice University
cbffe46e-a78d-47be-94d4-11d2454eaab0,Hutchinson Technology Incorporated
cc002c07-4009-43a1-b235-04867e173363,HGR INTERNATIONAL INSTITUTE FOR RESEARCH & INNOVATION
cc0a7f73-7a7b-47d5-93dd-6b2647a042e1,Bittium Biosignals Oy
cc1c1295-17d4-4096-b53b-54ca2c2b49c1,AGC INC.
cc36edf7-bc40-42b2-8893-6ba44cd5eb3b,"LARGAN PRECISION CO., LTD."
cc58ebe9-835a-4d55-9117-3ce64d21f5ee,Dell Products L.P.
cc65a961-e6f7-4139-828f-d32b1c264dfa,"Konishiroku Photo Industry Co., Ltd."
cc690c05-7066-412a-be8f-494f86009ca8,Landmark Graphics Corporation
cc6c49e3-2c35-4ac9-9230-f59aa6012d07,"Sub-Zero Group, Inc."
cc6ea496-f623-42bc-a56c-8673c3ad7bdd,SYNTEGON POUCH SYSTEMS AG
ccdb020a-6233-4c1c-9109-e27a9846c788,HYUNDAI MOTOR COMPANY
cce4e43c-b399-4555-9e34-908d78d906ef,"DAIKIN INDUSTRIES, LTD."
ccf9041a-f5d9-4ad7-b9e8-8ed0f45c27c4,Rebellions Inc.
ccfd548c-f4ac-45ee-9c42-f2a7b7b20bd5,SESSILE RESEARCH CORPORATION
cd032001-d22e-4836-99d2-d13e8a542d60,"MICROSOFT TECHNOLOGY LICENSING, LLC"
cd05dabc-f642-422d-b4e2-90471752bce4,"SZ DJI TECHNOLOGY CO., LTD."
cd3219d2-c5b2-42b8-9e2e-422bca8e2619,"Applied Materials, Inc."
cd364124-da1d-4aa4-9233-7c3d9aa31405,"Mythical, Inc."
cd43e2af-5c58-4750-94ea-7f92d9c54e27,"MICROSOFT TECHNOLOGY LICENSING, LLC"
cd53d6ef-df91-42de-8af3-9032ce3f5666,Dometic Sweden AB
cd8647cd-9158-42d2-96c0-a9af99ce1819,Philip Morris Products S.A.
cd9ce5b1-d5ee-4dfe-82a3-48f067c870cb,ASSA ABLOY Americas Residential Inc.
cda1715f-b194-474f-80c2-92ea92e9cb53,Alchemy Logic Systems Inc.
cdbebd39-657c-4168-8b36-afbb139075b9,cdbebd39-657c-4168-8b36-afbb139075b9
cdca4eb0-cb30-408f-9726-c03189de103b,KIA CORPORATION
cde76e09-5899-401c-b47b-b4005557e0e0,"Crown Products & Services, Inc."
ce080e83-fd88-47dd-a91b-33f8c45fc0b1,TOSHIBA TEC KABUSHIKI KAISHA
ce0d040c-1929-4238-817e-c1d9e650cf79,Cascade Corporation
ce11a40e-fb70-4d27-9749-f29904b25f1c,"Procore Technologies, Inc."
ce183c1e-e412-4ff6-a1ae-09854da030a1,"MICROSOFT TECHNOLOGY LICENSING, LLC"
ce24cbd9-c035-4e85-a8c8-3fdd2104e0bb,WILUS INSTITUTE OF STANDARDS AND TECHNOLOGY INC.
ce498db7-a81d-40c7-a08c-6dab2b6c72f7,DANFOSS A/S
ce6a8f69-34d6-4c38-8e3a-d3e251d391fb,UPM-KYMMENE CORPORATION
ce75f37c-780a-403d-b108-6bf005154910,"Express Scripts Strategic Development, Inc."
ce772c46-798e-44c9-a528-8eb7460c0d48,SharkNinja Operating LLC
ce80ca2d-f56a-4927-8ee3-97a371df5e2b,"Cerner Innovation, Inc."
ced60524-3257-407a-80e5-0cf29f52b52c,"SN PLUS CO., LTD."
cee0018a-0535-406f-a4ef-d37ac49f63f5,"Paradromics, Inc."
cee8c1e4-1ebd-4b3c-bc54-0e8dd0146575,"J.J. Keller & Associates, Inc."
ceeca28e-2a02-426f-a9ae-3bec4b56bd34,Manna Nutritional Group LLC
